Year,ISO Alpha-2 Country code,Country name,Suspended parliament,Structure of parliament,Region,Structure & status of parliament,Chamber name (translated),Political system,Statutory number of members per country,Parliament name,Parliamentary term (years),IPU membership,Affiliation periods,Statutory number of members,Current number of members,Men,Women,Percentage of women,Population (in thousands),Gender quota,Election date(s)
2019,KE,Kenya,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential system,418,Parliament of Kenya,5,Yes,from 1977,68,68,,21,30.9,47236,Yes,8/8/17
2019,KE,Kenya,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,418,Parliament of Kenya,5,Yes,from 1977,350,349,,76,21.8,47236,Yes,8/8/17
2019,KI,Kiribati,No,Unicameral,Pacific,Lower chamber,House of Assembly,Parliamentary system,46,Maneaba Ni Maungatabu (House of Assembly),4,No,Not applicable,46,46,,3,6.5,112,No,2015-12-30 to 2016-01-07
2019,KW,Kuwait,No,Unicameral,Middle East and North Africa,Lower chamber,National Assembly,Monarchy,65,Majles Al-Ommah (National Assembly),4,Yes,"from 1964 to 1975
from 1981 to 1985
from 1992",65,63,59,4,6.3,3936,No,11/26/16
2019,KG,Kyrgyzstan,No,Unicameral,Asia,Lower chamber,Supreme Council,Presidential-Parliamentary,120,Jogorku Kenesh (Supreme Council),5,Yes,from 1996,120,120,,23,19.2,5865,No,10/4/15
2019,LA,Lao People's Democratic Republic,No,Unicameral,Asia,Lower chamber,National Assembly,Communist system,149,Sapha Heng Xat (National Assembly),5,Yes,"from 1956 to 1974
from 1990",149,149,,41,27.5,6664,No,3/20/16
2019,LV,Latvia,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,100,Saeima (Parliament),4,Yes,"from 1923 to 1935
from 1991",100,100,70,30,30,1993,No,10/6/18
2019,LB,Lebanon,No,Unicameral,Middle East and North Africa,Lower chamber,National Assembly,Presidential-Parliamentary,128,Majlis Al-Nuwwab (National Assembly),4,Yes,from 1948,128,128,,6,4.7,5851,No,5/6/18
2019,LS,Lesotho,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Parliamentary system,155,Parliament,5,Yes,from 2008,33,32,25,7,21.9,2175,No,7/11/17
2019,LS,Lesotho,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,155,Parliament,5,Yes,from 2008,122,120,92,28,23.3,2175,Yes,6/3/17
2019,LR,Liberia,No,Bicameral,Sub-Saharan Africa,Upper chamber,The Liberian Senate,Presidential system,103,Legislature,9,No,"1889
from 1955 to 1979
from 1986 to 1989
from 1991 to 1994
from 1999 to 2002
from 2004 to 2010
from 2023",30,30,29,1,3.3,4500,No,12/20/14
2019,LR,Liberia,No,Bicameral,Sub-Saharan Africa,Lower chamber,House of Representatives,Presidential system,103,Legislature,6,No,"1889
from 1955 to 1979
from 1986 to 1989
from 1991 to 1994
from 1999 to 2002
from 2004 to 2010
from 2023",73,73,,9,12.3,4500,No,10/10/17
2019,LY,Libya,No,Unicameral,Middle East and North Africa,Lower chamber,House of Representatives,Transitional system,200,,,Yes,"from 1958 to 1969
from 1989",200,188,,30,16,6235,Yes,6/25/14
2019,LI,Liechtenstein,No,Unicameral,Europe,Lower chamber,Diet,Parliamentary system,25,Landtag (Diet),4,Yes,from 2000,25,25,,3,12,37,No,2/5/17
2019,LT,Lithuania,No,Unicameral,Europe,Lower chamber,Parliament,Presidential-Parliamentary,141,Seimas (Parliament),4,Yes,"from 1923 to 1927
from 1991",141,141,107,34,24.1,2932,Yes,2016-10-09 to 2016-10-23
2019,LU,Luxembourg,No,Unicameral,Europe,Lower chamber,Chamber of Deputies,Parliamentary system,60,Chambre des députés (Chamber of Deputies),5,Yes,from 1936,60,60,42,18,30,567,Yes,10/14/18
2019,MG,Madagascar,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,214,-,5,Yes,"from 1978 to 1990
from 2005 to 2008
from 2014",151,151,127,24,15.9,24234,No,5/27/19
2019,MG,Madagascar,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,214,-,5,Yes,"from 1978 to 1990
from 2005 to 2008
from 2014",63,62,50,12,19.4,24234,No,12/29/15
2019,MW,Malawi,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,193,National Assembly,5,Yes,"from 1968 to 2002
from 2010",193,192,148,44,22.9,17574,Yes,5/21/19
2019,MY,Malaysia,No,Bicameral,Asia,Lower chamber,House of Representatives,Parliamentary system,293,Parlimen (Parliament),5,Yes,from 1967,223,222,190,32,14.4,30723,Yes,5/9/18
2019,MV,Maldives,No,Unicameral,Asia,Lower chamber,People's Majlis,Presidential system,,Majlis (People's Majlis),5,Yes,from 2005,87,87,83,4,4.6,418,No,4/6/19
2019,ML,Mali,No,Unicameral,Sub-Saharan Africa,Lower chamber,Transitional National Council,Presidential-Parliamentary,147,Conseil national de transition (Transitional National Council),,Yes,"from 1966 to 1969
from 1981 to 1990
from 1992",147,147,,14,9.5,17468,Yes,2013-11-24 to 2013-12-15
2019,MT,Malta,No,Unicameral,Europe,Lower chamber,House of Representatives,Parliamentary system,65,Il-Kamra Tad-Deputati (House of Representatives),5,Yes,from 1988,65,67,58,9,13.4,428,Yes,6/3/17
2019,MH,Marshall Islands,No,Unicameral,Pacific,Lower chamber,Parliament,Presidential system,33,Nitijela (Parliament),4,Yes,"from 1993 to 2002
from 2018",33,33,31,2,6.1,53,No,11/16/15
2019,MR,Mauritania,No,Unicameral,Middle East and North Africa,Lower chamber,National Assembly,Presidential-Parliamentary,213,Barlamane (Parliament),5,Yes,"from 1966 to 1977
from 1994 to 2004
from 2008",157,153,122,31,20.3,4182,Yes,2018-09-01 to 2018-09-15
2019,MU,Mauritius,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,70,National Assembly - Assemblée nationale,5,Yes,from 1996,70,70,56,14,20,1259,No,11/7/19
2019,MX,Mexico,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,628,Congreso de la Unión (Congress of the Union),3,Yes,"from 1925 to 1927
from 1973",500,500,259,241,48.2,125891,Yes,7/1/18
2019,MX,Mexico,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,628,Congreso de la Unión (Congress of the Union),6,Yes,"from 1925 to 1927
from 1973",128,128,,63,49.2,125891,Yes,7/1/18
2019,FM,Micronesia (Federated States of),No,Unicameral,Pacific,Lower chamber,Congress,Presidential system,14,Congress,2,Yes,from 2011,14,14,14,0,0,104,No,3/5/19
2019,MC,Monaco,No,Unicameral,Europe,Lower chamber,National Council,Parliamentary system,24,Conseil national (National Council),5,Yes,from 1948,24,24,,8,33.3,38,No,2/11/18
2019,MN,Mongolia,No,Unicameral,Asia,Lower chamber,State Great Hural,Parliamentary system,76,Ulsiin Ih Hural (State Great Hural),4,Yes,from 1962,76,75,62,13,17.3,3288,Yes,6/29/16
2019,ME,Montenegro,No,Unicameral,Europe,Lower chamber,Parliament,Presidential-Parliamentary,81,Skupstina (Parliament),4,Yes,from 2006,81,81,57,24,29.6,604,Yes,10/16/16
2019,MA,Morocco,No,Bicameral,Middle East and North Africa,Upper chamber,House of Councillors,Monarchy,515,Barlaman (Parliament),6,Yes,"1964
from 1971 to 1972
from 1978",120,120,,14,11.7,34803,,10/2/15
2019,MA,Morocco,No,Bicameral,Middle East and North Africa,Lower chamber,House of Representatives,Monarchy,515,Barlaman (Parliament),5,Yes,"1964
from 1971 to 1972
from 1978",395,395,,81,20.5,34803,Yes,10/7/16
2019,MZ,Mozambique,No,Unicameral,Sub-Saharan Africa,Lower chamber,Assembly of the Republic,Presidential-Parliamentary,250,Assembleia da Republica (Assembly of the Republic),5,Yes,from 1979,250,250,147,103,41.2,28011,Yes,10/15/14
2019,MM,Myanmar,No,Bicameral,Asia,Lower chamber,House of Representatives,Presidential-Parliamentary,664,Pyidaungsu Hluttaw (Assembly of the Union),5,Yes,"from 1948 to 1962
from 2012 to 2022
from 2022",440,432,384,48,11.1,52404,No,11/8/15
2019,MM,Myanmar,No,Bicameral,Asia,Upper chamber,House of Nationalities,Presidential-Parliamentary,664,Pyidaungsu Hluttaw (Assembly of the Union),5,Yes,"from 1948 to 1962
from 2012 to 2022
from 2022",224,223,196,27,12.1,52404,No,11/8/15
2019,NA,Namibia,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,146,Parliament,5,Yes,from 1990,104,96,55,41,42.7,2426,Yes,11/29/14
2019,NA,Namibia,No,Bicameral,Sub-Saharan Africa,Upper chamber,National Council,Presidential-Parliamentary,146,Parliament,5,Yes,from 1990,42,42,34,8,19,2426,Yes,12/8/15
2019,NR,Nauru,No,Unicameral,Pacific,Lower chamber,Parliament,Presidential-Parliamentary,19,Parliament,3,No,Not applicable,19,19,17,2,10.5,11,No,8/24/19
2019,NP,Nepal,No,Bicameral,Asia,Upper chamber,National Assembly,Parliamentary system,334,Sanghiya Sansad (Federal Parliament),6,Yes,from 1967,59,59,,22,37.3,28656,Yes,2/7/18
2019,NP,Nepal,No,Bicameral,Asia,Lower chamber,House of Representatives,Parliamentary system,334,Sanghiya Sansad (Federal Parliament),5,Yes,from 1967,275,275,,90,32.7,28656,Yes,2017-11-26 to 2017-12-07
2019,NL,Netherlands,No,Bicameral,Europe,Upper chamber,Senate,Parliamentary system,225,Staten-Generaal (States General),4,Yes,from 1890,75,75,46,29,38.7,16938,Yes,5/27/19
2019,NL,Netherlands,No,Bicameral,Europe,Lower chamber,House of Representatives,Parliamentary system,225,Staten-Generaal (States General),4,Yes,from 1890,150,150,100,50,33.3,16938,Yes,3/15/17
2019,NZ,New Zealand,No,Unicameral,Pacific,Lower chamber,House of Representatives,Parliamentary system,120,House of Representatives,3,Yes,from 1959,120,120,71,49,40.8,4615,Yes,9/23/17
2019,NI,Nicaragua,No,Unicameral,Americas,Lower chamber,National Assembly,Presidential system,92,Asamblea Nacional (National Assembly),5,Yes,"from 1965 to 1978
from 1981",92,91,48,43,47.3,6082,Yes,11/6/16
2019,NE,Niger,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,171,Assemblée nationale (National Assembly),5,Yes,"from 1966 to 1973
1990
from 1993 to 1995
from 1997 to 1998
from 2000 to 2008
from 2011",171,171,,29,17,19897,Yes,2016-02-21 to 2016-02-22
2019,NG,Nigeria,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential system,469,National Assembly,4,Yes,"from 1961 to 1965
from 1980 to 1983
1993
from 1999",109,109,101,8,7.3,181182,No,2/23/19
2019,NG,Nigeria,No,Bicameral,Sub-Saharan Africa,Lower chamber,House of Representatives,Presidential system,469,National Assembly,4,Yes,"from 1961 to 1965
from 1980 to 1983
1993
from 1999",360,350,338,12,3.4,181182,No,2/23/19
2019,MK,North Macedonia,No,Unicameral,Europe,Lower chamber,Assembly of the Republic,Parliamentary system,123,Sobranie (Assembly of the Republic),4,Yes,from 1994,123,120,72,48,40,2079,Yes,12/11/16
2019,NO,Norway,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,169,Stortinget (Parliament),4,Yes,from 1890,169,169,99,70,41.4,5200,Yes,9/11/17
2019,OM,Oman,No,Bicameral,Middle East and North Africa,Lower chamber,Shura Council,Monarchy,172,Majles,4,Yes,from 2008,86,86,84,2,2.3,4200,No,10/27/19
2019,OM,Oman,No,Bicameral,Middle East and North Africa,Upper chamber,State Council,Monarchy,172,Majles,4,Yes,from 2008,86,86,71,15,17.4,4200,No,11/7/19
2019,PK,Pakistan,No,Bicameral,Asia,Lower chamber,National Assembly,Parliamentary system,446,Majlis-E-Shoora (Parliament),5,Yes,"from 1948 to 1969
from 1974 to 1977
from 1985 to 1999
from 2003",342,342,273,69,20.2,189381,No,7/25/18
2019,PK,Pakistan,No,Bicameral,Asia,Upper chamber,Senate,Parliamentary system,446,Majlis-E-Shoora (Parliament),6,Yes,"from 1948 to 1969
from 1974 to 1977
from 1985 to 1999
from 2003",104,104,,20,19.2,189381,No,3/3/18
2019,PW,Palau,No,Bicameral,Pacific,Lower chamber,House of Delegates,Presidential system,29,Olbiil Era Kelulau (National Congress),4,Yes,from 2006,16,16,,2,12.5,21,No,11/1/16
2019,PW,Palau,No,Bicameral,Pacific,Upper chamber,Senate,Presidential system,29,Olbiil Era Kelulau (National Congress),4,Yes,from 2006,13,13,,2,15.4,21,,11/1/16
2019,PA,Panama,No,Unicameral,Americas,Lower chamber,National Assembly,Presidential system,71,Asamblea Nacional (National Assembly),5,Yes,"from 1925 to 1935
from 1958 to 1969
from 1976",71,70,55,16,22.9,3969,Yes,5/5/19
2019,PG,Papua New Guinea,No,Unicameral,Pacific,Lower chamber,National Parliament,Parliamentary system,111,National Parliament,5,Yes,"from 1985 to 2019
from 2019",111,111,,0,0,7920,No,2017-06-24 to 2017-07-08
2019,PY,Paraguay,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,125,Congreso (Congress),5,Yes,"from 1958 to 2002
from 2006",45,45,36,9,20,6639,Yes,4/22/18
2019,PY,Paraguay,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,125,Congreso (Congress),5,Yes,"from 1958 to 2002
from 2006",80,80,67,13,16.3,6639,Yes,4/22/18
2019,PE,Peru,No,Unicameral,Americas,Lower chamber,Congress of the Republic,Presidential system,130,Congreso de la República (Congress of the Republic),5,Yes,"from 1925 to 1927
from 1956 to 1969
from 1983",130,130,91,39,30,31377,Yes,4/10/16
2019,PH,Philippines,No,Bicameral,Asia,Lower chamber,House of Representatives,Presidential system,328,Kongreso (Congress),3,Yes,"from 1925 to 1937
from 1947 to 1972
from 1979 to 1985
from 1987",304,304,219,85,28,101716,Yes,5/13/19
2019,PH,Philippines,No,Bicameral,Asia,Upper chamber,Senate,Presidential system,328,Kongreso (Congress),6,Yes,"from 1925 to 1937
from 1947 to 1972
from 1979 to 1985
from 1987",24,24,17,7,29.2,101716,Yes,5/13/19
2019,PL,Poland,No,Bicameral,Europe,Lower chamber,Sejm,Presidential-Parliamentary,560,,4,Yes,"from 1921 to 1949
from 1955",460,460,328,132,28.7,38265,Yes,10/13/19
2019,PL,Poland,No,Bicameral,Europe,Upper chamber,Senate,Presidential-Parliamentary,560,,4,Yes,"from 1921 to 1949
from 1955",100,100,76,24,24,38265,Yes,10/13/19
2019,PT,Portugal,No,Unicameral,Europe,Lower chamber,Assembly of the Republic,Parliamentary system,230,Assembleia da Republica (Assembly of the Republic),4,Yes,"from 1891 to 1926
from 1976",230,230,138,92,40,10418,Yes,10/6/19
2019,QA,Qatar,No,Unicameral,Middle East and North Africa,Lower chamber,Shura Council,Monarchy,41,Majlis Al-Shura (Shura Council),4,Yes,from 2006,41,41,,4,9.8,2482,No,6/17/16
2019,KR,Republic of Korea,No,Unicameral,Asia,Lower chamber,National Assembly,Presidential system,300,Kuk Hoe (National Assembly),4,Yes,from 1964,300,295,244,51,17.3,50594,Yes,4/13/16
2019,MD,Republic of Moldova,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,101,Parlament (Parliament),4,Yes,from 1992,101,101,76,25,24.8,4066,Yes,2/24/19
2019,RO,Romania,No,Bicameral,Europe,Upper chamber,Senate,Presidential-Parliamentary,465,Parlamentul României (Parliament of Romania),4,Yes,"from 1891 to 1949
from 1954",136,136,116,20,14.7,19877,Yes,12/11/16
2019,RO,Romania,No,Bicameral,Europe,Lower chamber,Chamber of Deputies,Presidential-Parliamentary,465,Parlamentul României (Parliament of Romania),4,Yes,"from 1891 to 1949
from 1954",329,329,257,72,21.9,19877,Yes,12/11/16
2019,RU,Russian Federation,No,Bicameral,Europe,Lower chamber,State Duma,Presidential-Parliamentary,620,Federalnoye Sobraniye (Federal Assembly),5,Yes,"from 1906 to 1913
from 1955",450,450,379,71,15.8,143888,No,9/18/16
2019,RW,Rwanda,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,106,Parliament (Parlement),5,Yes,"from 1971 to 1972
from 1982 to 1993
from 1995",26,26,16,10,38.5,11630,Yes,2019-09-16 to 2019-09-18
2019,RW,Rwanda,No,Bicameral,Sub-Saharan Africa,Lower chamber,Chamber of Deputies,Presidential-Parliamentary,106,Parliament (Parlement),5,Yes,"from 1971 to 1972
from 1982 to 1993
from 1995",80,80,31,49,61.3,11630,Yes,9/3/18
2019,KN,Saint Kitts and Nevis,No,Unicameral,Americas,Lower chamber,National Assembly,Parliamentary system,15,National Assembly,5,No,Not applicable,15,15,12,3,20,54,No,2/16/15
2019,LC,Saint Lucia,No,Bicameral,Americas,Lower chamber,House of Assembly,Parliamentary system,29,Houses of Parliament,5,Yes,from 2018,18,18,,3,16.7,177,No,6/6/16
2019,LC,Saint Lucia,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,29,Houses of Parliament,5,Yes,from 2018,11,11,,3,27.3,177,No,7/12/16
2019,VC,Saint Vincent and the Grenadines,No,Unicameral,Americas,Lower chamber,House of Assembly,Parliamentary system,23,House of Assembly,5,Yes,from 2019,23,23,,3,13,109,No,12/9/15
2019,WS,Samoa,No,Unicameral,Pacific,Lower chamber,Legislative Assembly,Parliamentary system,50,Fono (Legislative Assembly),5,Yes,from 2000,50,50,,5,10,194,Yes,3/4/16
2019,SM,San Marino,No,Unicameral,Europe,Lower chamber,Great and General Council,Parliamentary system,60,Consiglio grande e generale (Great and General Council),5,Yes,from 1989,60,60,41,19,31.7,33,Yes,2016-11-20 to 2016-12-04
2019,ST,Sao Tome and Principe,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,55,Assembleia Nacional (National Assembly),4,Yes,from 2000,55,55,,8,14.5,196,Yes,10/7/18
2019,SA,Saudi Arabia,No,Unicameral,Middle East and North Africa,Lower chamber,Shura Council,Monarchy,151,Majlis Ash-Shura (Shura Council),4,Yes,from 2003,151,151,,30,19.9,31557,Yes,12/2/16
2019,SN,Senegal,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,165,Assemblée nationale (National Assembly),5,Yes,from 1963,165,165,94,71,43,14977,Yes,7/30/17
2019,RS,Serbia,No,Unicameral,Europe,Lower chamber,National Assembly,Parliamentary system,250,Narodna skupstina (National Assembly),4,Yes,from 1891,250,247,154,93,37.7,8851,Yes,4/24/16
2019,SC,Seychelles,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,35,National Assembly,5,Yes,from 2010,35,33,,7,21.2,94,No,2016-09-08 to 2016-09-10
2019,SL,Sierra Leone,No,Unicameral,Sub-Saharan Africa,Lower chamber,Parliament,Presidential system,146,Parliament,5,Yes,"from 1963 to 1966
from 1969 to 1981
from 2008",146,146,128,18,12.3,7237,,3/7/18
2019,SG,Singapore,No,Unicameral,Asia,Lower chamber,Parliament,Presidential-Parliamentary,101,Parliament,5,Yes,from 1967,101,100,76,24,24,5535,No,9/11/15
2019,SK,Slovakia,No,Unicameral,Europe,Lower chamber,National Council,Parliamentary system,150,Narodna rada Slovenskej republiky (National Council),4,Yes,from 1993,150,150,119,31,20.7,5439,Yes,3/5/16
2019,SI,Slovenia,No,Bicameral,Europe,Upper chamber,National Council,Parliamentary system,130,,5,Yes,from 1993,40,40,,4,10,2075,No,2017-11-22 to 2017-11-23
2019,SI,Slovenia,No,Bicameral,Europe,Lower chamber,National Assembly,Parliamentary system,130,,4,Yes,from 1993,90,90,65,25,27.8,2075,Yes,6/3/18
2019,SB,Solomon Islands,No,Unicameral,Pacific,Lower chamber,National Parliament,Parliamentary system,50,National Parliament,4,No,Not applicable,50,49,46,3,6.1,587,Yes,4/3/19
2019,SO,Somalia,No,Bicameral,Sub-Saharan Africa,Upper chamber,Upper House,Presidential-Parliamentary,329,Federal Parliament,4,Yes,"from 1963 to 1969
from 1980 to 1990
from 2006 to 2008
from 2013",54,54,,13,24.1,13908,No,2016-10-23 to 2017-02-07
2019,SO,Somalia,No,Bicameral,Sub-Saharan Africa,Lower chamber,House of the People,Presidential-Parliamentary,329,Federal Parliament,4,Yes,"from 1963 to 1969
from 1980 to 1990
from 2006 to 2008
from 2013",275,275,208,67,24.4,13908,No,2016-10-23 to 2017-02-07
2019,ZA,South Africa,No,Bicameral,Sub-Saharan Africa,Upper chamber,National Council of Provinces,Parliamentary system,490,Parliament,5,Yes,from 1994,90,54,33,21,38.9,55291,No,5/23/19
2019,ZA,South Africa,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,490,Parliament,5,Yes,from 1994,400,397,213,184,46.3,55291,Yes,5/8/19
2019,SS,South Sudan,No,Bicameral,Sub-Saharan Africa,Lower chamber,Transitional National Legislative Assembly,Transitional system,450,National Legislature (Législature nationale),,Yes,from 2012,400,383,,109,28.5,11882,Yes,8/4/16
2019,SS,South Sudan,No,Bicameral,Sub-Saharan Africa,Upper chamber,Council of States,Transitional system,450,National Legislature (Législature nationale),,Yes,from 2012,50,50,,6,12,11882,Yes,8/5/11
2019,ES,Spain,No,Bicameral,Europe,Lower chamber,Congress of Deputies,Parliamentary system,615,Las Cortes Generales (The Cortes),4,Yes,from 1889,350,350,196,154,44,46398,Yes,4/28/19
